Item number,Title,Variation details,Custom label (SKU),Available quantity,Format,Currency,Start price,Auction Buy It Now price,Reserve price,Current price,Sold quantity,Watchers,Bids,Start date,End date,eBay category 1 name,eBay category 1 number,eBay category 2 name,eBay category 2 number,Condition,CD:Professional Grader - (ID: 27501),CD:Grade - (ID: 27502),CDA:Certification Number - (ID: 27503),CD:Card Condition - (ID: 40001),eBay Product ID(ePID),Listing site,P:UPC,P:EAN,P:ISBN
"147385600535",Pactdoll Terror DFT C NM,,06.19.26-059,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600536","Raphael, Most Attitude TMT U NM",,06.19.26-022,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600537",Chitin Gravestalker DFT C NM,,06.19.26-046,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600538",Diversion Unit DFT U NM,,06.19.26-028,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600539",Trip Up DFT C NM,,06.19.26-057,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600540",Spotcycle Scouter DFT C NM,,06.19.26-039,"1","FIXED_PRICE","USD",1.89,,,1.89,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600541",Collision Course DFT C NM,,06.19.26-049,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600542",Gastal Blockbuster DFT C NM,,06.19.26-044,"1","FIXED_PRICE","USD",2.25,,,2.25,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600543",Lotusguard Disciple DFT C NM,,06.19.26-051,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600544",Endrider Spikespitter DFT U NM,,06.19.26-033,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600545",Jennika's Technique TMT U NM,,06.19.26-023,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600546",Gearseeker Serpent DFT C NM,,06.19.26-047,"1","FIXED_PRICE","USD",2.25,,,2.25,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600547",Flood the Engine DFT C NM,,06.19.26-042,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600548",Beastrider Vanguard DFT C NM,,06.19.26-052,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600549",Endrider Catalyzer DFT C NM,,06.19.26-048,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600550",Syphon Fuel DFT C NM,,06.19.26-043,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600551","Casey Jones, Vigilante TMT R NM",,06.19.26-025,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600552",Scrap Compactor DFT C NM,,06.19.26-061,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600553",Avishkar Raceway DFT C NM,,06.19.26-060,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600554",Wreck Remover DFT C NM,,06.19.26-050,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600555",Skystreak Engineer DFT C NM,,06.19.26-045,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600556",Bounce Off DFT C NM,,06.19.26-056,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600557",Crash and Burn DFT C NM,,06.19.26-055,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600558",Ticket Tortoise DFT C NM,,06.19.26-053,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600559",Hulldrifter DFT C NM,,06.19.26-058,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600560",Lightwheel Enhancements DFT C NM,,06.19.26-002,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600561",Bramble Wurm (Retro Frame) INR C NM,,06.19.26-011,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600562",Murderous Compulsion INR C NM,,06.19.26-003,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600563",Bloodtithe Harvester INR U NM,,06.19.26-008,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600564",Spicy Oatmeal Pizza TMT U NM,,06.19.26-021,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600565",Tragic Slip INR C NM,,06.19.26-004,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600566","Venus, Torn Between Worlds TMT U NM",,06.19.26-020,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600567",Galvanic Juggernaut INR U NM,,06.19.26-006,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600568",Brightfield Glider DFT C NM,,06.19.26-001,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600569",Lightning Axe INR U NM,,06.19.26-007,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600571",Noose Constrictor (Retro Frame) INR U NM,,06.19.26-010,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600572",Quintessential Katana TMT U NM,,06.19.26-016,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600573",Karai's Technique TMT U NM,,06.19.26-019,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600574",Morkrut Banshee INR U NM,,06.19.26-005,"1","FIXED_PRICE","USD",1.19,,,1.19,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600575",Twinblade Geist INR U NM,,06.19.26-009,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600576",Everything Pizza TMT U NM,,06.19.26-017,"1","FIXED_PRICE","USD",2.25,,,2.25,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600577",Lessons from Life TMT U NM,,06.19.26-018,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600578",Ghoulish Procession (Retro Frame) INR U NM,,06.19.26-012,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600579",Duskwatch Recruiter INR U NM,,06.19.26-015,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600581",Lupine Prototype (Retro Frame) INR U NM,,06.19.26-013,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:55 PDT","Jul-19-26 06:00:55 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600605",Maximum Overdrive DFT C NM,,06.19.26-062,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:59 PDT","Jul-19-26 06:00:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600606",Swiftwing Assailant DFT C NM,,06.19.26-066,"1","FIXED_PRICE","USD",1.29,,,1.29,"0","","","Jun-19-26 06:00:59 PDT","Jul-19-26 06:00:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600607",Loxodon Surveyor DFT C NM,,06.19.26-067,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:59 PDT","Jul-19-26 06:00:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600608",Country Roads DFT U NM,,06.19.26-063,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:59 PDT","Jul-19-26 06:00:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600609",Road Rage DFT U NM,,06.19.26-064,"1","FIXED_PRICE","USD",1.09,,,1.09,"0","","","Jun-19-26 06:00:59 PDT","Jul-19-26 06:00:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147385600610",Thunderhead Gunner DFT C NM,,06.19.26-065,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 06:00:59 PDT","Jul-19-26 06:00:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147386756112",Tataru Taru Art Series Final Fantasy Universes Beyond Mint 25/53,,,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Jun-19-26 20:06:58 PDT","Jul-19-26 20:06:58 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","Does Not Apply","",""
"147386758529","Kimahri, Valiant Guardian Art Card (Gold-Stamped Signature) Art Series: Final...",,,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-19-26 20:08:47 PDT","Jul-19-26 20:08:47 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","14085923643","US","","",""
"147386760041",Astrologian's Planisphere Art Card Art Series: Final Fantasy Regular,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 20:10:20 PDT","Jul-19-26 20:10:20 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","5085943825","US","","",""
"147386775780",Mountain (294) (Retro Frame) Innistrad Remastered Foil,,,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-19-26 20:17:52 PDT","Jul-19-26 20:17:52 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","2345241251","US","","",""
"147386781802",MTG Aetherdrift Dual Lands Lot - Foil,,,"1","FIXED_PRICE","USD",6.99,,,6.99,"0","","","Jun-19-26 20:21:44 PDT","Jul-19-26 20:21:44 PDT","CCG Mixed Card Lots","183455","","","New","","","","","","US","","",""
"147386788533",MTG Final Fantasy Basic Lands Lot - Foil (17 Qty),,,"1","FIXED_PRICE","USD",12.99,,,12.99,"0","","","Jun-19-26 20:26:51 PDT","Jul-19-26 20:26:51 PDT","CCG Mixed Card Lots","183455","","","New","","","","","1741019229","US","0636996769180","",""
"147386869601",Meloetta ex 047/086 SV11B: Black Bolt Holo (Japanese),,,"3","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 21:19:54 PDT","Jul-19-26 21:19:54 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","22079820940","US","","",""
"147386873270",Rare Candy 082/063 M1s: Mega Symphonia Holo (Japanese),,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 21:22:35 PDT","Jul-19-26 21:22:35 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","9084342111","US","","",""
"147386874868",Mega Kangaskhan ex 051/063 M1s: Mega Symphonia Holo (Japanese),,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-19-26 21:23:37 PDT","Jul-19-26 21:23:37 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","23084349582","US","","",""
"147386876696",Excadrill ex 163/086 SV11B: Black Bolt Holo (Japanese),,,"2","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-19-26 21:24:47 PDT","Jul-19-26 21:24:47 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","16079809752","US","","",""
"147386891741",Hearthflame Mask Ogerpon ex 026/187 Sv8a: Terastal Fest Ex Holo (Japanese),,,"6","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-19-26 21:29:48 PDT","Jul-19-26 21:29:48 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","21074372828","US","","",""
"147386901974",Wellspring Mask Ogerpon ex 050/187 Sv8a: Terastal Fest Ex Holo (Japanese),,,"10","FIXED_PRICE","USD",0.99,,,0.99,"0","","","Jun-19-26 21:33:46 PDT","Jul-19-26 21:33:46 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","7073653853","US","","",""
"147388668248",Rowlet 007/025 McDonald's 25th Anniversary Holo,,,"1","FIXED_PRICE","USD",3.99,,,3.99,"0","","","Jun-20-26 19:53:47 PDT","Jul-20-26 19:53:47 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","21044750090","US","","",""
"147388668656",Chespin 006/025 McDonald's 25th Anniversary Holo,,,"2","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-20-26 19:55:40 PDT","Jul-20-26 19:55:40 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","11044738465","US","","",""
"147388670202",Chikorita 002/025 McDonald's 25th Anniversary Regular,,,"3","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-20-26 19:57:24 PDT","Jul-20-26 19:57:24 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","13044749193","US","","",""
"147388670665",Chimchar 012/025 McDonald's 25th Anniversary Regular,,,"4","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-20-26 19:58:52 PDT","Jul-20-26 19:58:52 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","16044742930","US","","",""
"147388673644",Grookey 008/025 McDonald's 25th Anniversary Regular,,,"3","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-20-26 20:00:26 PDT","Jul-20-26 20:00:26 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","2315794144","US","","",""
"147388675312",Empoleon 56/236 Sm-Cosmic Eclipse Reverse Holo,,,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-20-26 20:02:59 PDT","Jul-20-26 20:02:59 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","12043365050","US","","",""
"147388676961",Araquanid 17/156 Sm-Ultra Prism Reverse Holo,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-20-26 20:06:58 PDT","Jul-20-26 20:06:58 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","6043385550","US","","",""
"147388677645",Feraligatr Holo Holo Rare SWSH08: Fusion Strike 057/264 NM,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-20-26 20:08:37 PDT","Jul-20-26 20:08:37 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147388678985",Drampa 117/156 Sm-Ultra Prism Holo,,,"1","FIXED_PRICE","USD",1.49,,,1.49,"0","","","Jun-20-26 20:10:11 PDT","Jul-20-26 20:10:11 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","9043370597","US","","",""
"147388679515",Magneton 69/236 Sm-Cosmic Eclipse Reverse Holo,,,"1","FIXED_PRICE","USD",2.49,,,2.49,"0","","","Jun-20-26 20:11:37 PDT","Jul-20-26 20:11:37 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","6043385249","US","","",""
"147388684557",Decidueye 20/236 Sm-Cosmic Eclipse Holo,,,"1","FIXED_PRICE","USD",1.99,,,1.99,"0","","","Jun-20-26 20:13:50 PDT","Jul-20-26 20:13:50 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","23043383535","US","","",""
"147388709864",NM Boss's Orders [Corbeau] 2026 Ascended Heroes- 256/217 Ultra Rare- Pokémon,,,"1","FIXED_PRICE","USD",12.99,,,12.99,"0","","","Jun-20-26 20:30:06 PDT","Jul-20-26 20:30:06 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","","US","","",""
"147388715970",Philippe 110/086 Me04: Chaos Rising Holo,,,"1","FIXED_PRICE","USD",5.49,,,5.49,"0","","","Jun-20-26 20:41:43 PDT","Jul-20-26 20:41:43 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","22094009686","US","","",""
"147388732713",MetaZoo CCG Humpledumple Seance First Edition 12/165 Holo Gold,,,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Jun-20-26 20:58:41 PDT","Jul-20-26 20:58:41 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","24058640990","US","","",""
"147388734669",MetaZoo CCG Jagged Peaks Orb Seance First Edition 35/165 Reverse Holo Gold,,,"1","FIXED_PRICE","USD",4.99,,,4.99,"0","","","Jun-20-26 21:04:32 PDT","Jul-20-26 21:04:32 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","24058640989","US","","",""
"147388749204",Misty's Determination 62/68 Hidden Fates Reverse Holo,,,"1","FIXED_PRICE","USD",8.99,,,8.99,"0","1","0","Jun-20-26 21:13:04 PDT","Jul-20-26 21:13:04 PDT","CCG Individual Cards","183454","","","Ungraded","","","","Near mint or better","8043378289","US","","",""
